"id_str","created_at","source","lang","place","geo","text","is_retweet","is_reply","hashtags","media","user_screen_name","user_time_zone","user_followers_count","user_location","user_statuses_count","user_friends_count","user_profile_background_color","user_created_at","user_is_verified"
"ID_765832243772329984","Wed Aug 17 08:46:50 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @washingtonpost: A luxury cruise ship sets sail for the Arctic, thanks to climate change https://t.co/bjM7yleUs3",True,False,"","","solonews1011","",173,"",4113,452,"FFCC4D","Wed Jan 27 14:32:39 +0000 2016",False
"ID_765851373325856768","Wed Aug 17 10:02:50 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @davidicke: Professor Brian Cox pushes climate change narrative (well blow me down with a feather)https://t.co/UmND4lDNqK #Cox https://…",True,False,"cox","photo","CritchleyBob","",1875,"Perth, Western Australia",74032,1827,"C0DEED","Wed Apr 29 00:02:38 +0000 2015",False
"ID_765870872376860672","Wed Aug 17 11:20:19 +0000 2016","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","en","","","RT @ccdeditor: CLIMATE CHANGE SHOCK: Global warming happened LONG before man started burning fossil fuels https://t.co/TfkTjXpeRF",True,False,"","","Stormyjwaters","Casablanca",213,"",24047,181,"022330","Thu Aug 11 18:23:18 +0000 2011",False
"ID_765896193255809025","Wed Aug 17 13:00:56 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","New from our #StudentProjects series, a closer look at how global patterns can affect precipitation patterns in NC:https://t.co/3FKI5w2c5j",False,False,"studentprojects","","NCSCO","Eastern Time (US & Canada)",819,"North Carolina",526,115,"F2F2F2","Wed Jul 06 14:02:54 +0000 2011",False
"ID_765915473338707968","Wed Aug 17 14:17:33 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @EricBoehlert: and that's what climate change disasters will look like moving forward. (see recent cataclysmic flooding in TX, MD, SC, W…",True,False,"","","jones410","",4192,"Houston,Tx",100923,4864,"C0DEED","Thu Feb 19 07:26:35 +0000 2009",False
"ID_765919849654738944","Wed Aug 17 14:34:56 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @ClimateNexus: In Mesa Verde, #climate change reveals new treasures, destroys old ones https://t.co/0vH0gdbvcb via @COPublicRadio https:…",True,False,"climate","photo","urbanclimate","Eastern Time (US & Canada)",2752,"around the neighborhood",60556,5001,"C0DEED","Wed Apr 22 18:16:04 +0000 2009",False
"ID_765953144459292675","Wed Aug 17 16:47:15 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @c_m_dangelo: The latest example that man's role in climate change is “no longer subtle,” @MichaelEMann said https://t.co/yL9eCjPTC3",True,False,"","","VSiremse","",16,"",1243,78,"000000","Sun Sep 20 06:12:06 +0000 2015",False
"ID_765957824983670785","Wed Aug 17 17:05:50 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @stevenoh88: CA is on fire. Louisiana is under water. I fear it's already too late &amp; there's no turning back. #ClimateChange https://t.c…",True,False,"climatechange","photo|photo","csdPagan","Eastern Time (US & Canada)",319,"",20132,498,"709397","Fri Jun 03 16:26:03 +0000 2011",False
"ID_765960128784773120","Wed Aug 17 17:15:00 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @NYTScience: This is as close as it gets to climate change announcing itself, some scientists say. https://t.co/huAuv8IgDd https://t.co/…",True,False,"","photo","fossilfriendly","Pacific Time (US & Canada)",720,"somewhere in the Pleistocine",136517,933,"352726","Sat Jan 11 18:37:40 +0000 2014",False
"ID_765987396370456576","Wed Aug 17 19:03:21 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","Monsanto's Climate Corp building network of farm data sensors - https://t.co/SMPqR6LLJQ",False,False,"","","soniaferguson72","",4,"",5510,33,"F5F8FA","Tue Jun 14 05:28:32 +0000 2016",False
"ID_765997407226040320","Wed Aug 17 19:43:08 +0000 2016","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","en","","","The Solutions Project Fighter Fund to Support Community Clean Energy Groups and Climate Justice: Ruffalo and… https://t.co/r8v3ubkKSq",False,False,"","","CHNGMiami","",289,"Miami, FL",41599,409,"C0DEED","Sun Dec 07 19:26:17 +0000 2014",False
"ID_766011844721045504","Wed Aug 17 20:40:30 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","MILLINOCKET ME Aug 17 Climate Report: High: 75 Low: 60 Precip: 0.63 Snow: None  https://t.co/jIyaFPWHNC #WX",False,False,"wx","","WxBotUSA","Eastern Time (US & Canada)",613,"United States",1325076,439,"C0DEED","Thu Sep 05 16:36:40 +0000 2013",False
"ID_766016117378875392","Wed Aug 17 20:57:28 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","Today our Climate Defenders including @Ask2architect thanked @SenatorDinniman for being a climate champion! https://t.co/crvwF4ik8c",False,False,"","photo","PennEnvironment","Central Time (US & Canada)",4043,"",1911,714,"C6E2EE","Thu Sep 24 19:29:13 +0000 2009",False
"ID_766027719297470464","Wed Aug 17 21:43:35 +0000 2016","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","en","","","RT @CarmineZozzora: ""Global warming"" scammers have been exposed so many times that it's now ""climate interruption"" so no one knows wtf it m…",True,False,"maga","","Lookupcolorado2","",860,"Colorado",12972,1054,"F5F8FA","Sun Jan 24 03:57:10 +0000 2016",False
"ID_766030668421791744","Wed Aug 17 21:55:18 +0000 2016","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","en","","","Aviation industry needs to prepare for climate impacts - @ICAO https://t.co/kKrda9BfLs via @UNFCCC",False,False,"","","unicdc","Eastern Time (US & Canada)",20212,"Washington, DC",6521,747,"242424","Fri Oct 01 14:42:20 +0000 2010",True
"ID_766031530598674432","Wed Aug 17 21:58:43 +0000 2016","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","en","","","What Climate Change Skeptics Aren’t Getting About Science: In a recent discussion, Brian Cox and Malcolm Robe... https://t.co/wLw5o31wuB",False,False,"","","muktahaldia","",211,"Mumbai",14638,133,"C0DEED","Mon Oct 14 11:31:07 +0000 2013",False
"ID_766108405396303872","Thu Aug 18 03:04:12 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","RTDrJillStein: Our #GreenNewDeal will create 20M living wage jobs, halt climate meltdown &amp; make oil wars obsolete!… https://t.co/vMfE3ELNDL",False,False,"greennewdeal","","BernieTheBest1","Pacific Time (US & Canada)",8804,"United States",29318,8539,"000000","Fri Apr 01 21:20:22 +0000 2016",False
"ID_766183024920854528","Thu Aug 18 08:00:42 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @ErikSolheim: Penguin populations threatened by warming world. Another grave impact of climate change! https://t.co/Qc9JMzDDdf https:/…",True,False,"","photo","Tigerlily874","",430,"British Columbia, Canada",8388,885,"C0DEED","Sun Aug 23 00:09:35 +0000 2009",False
"ID_766197676555792386","Thu Aug 18 08:58:56 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","Rare plants vanishing as climate change hits Scottish peaks. #ClimateChange #Scotland via @TheScotsman  https://t.co/3wcxEeJ9cA",False,False,"climatechange|scotland","","sccscot","Edinburgh",2022,"Scotland",2487,1062,"C0DEED","Mon Feb 17 15:43:11 +0000 2014",False
"ID_766229860268244992","Thu Aug 18 11:06:49 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @robmanuel: For anyone worried about their A-level results remember that it's too late to stop climate change &amp; most of you will die fig…",True,False,"","","erikatatertots","Eastern Time (US & Canada)",967,"mars",18245,520,"9AE4E8","Tue Mar 27 17:29:17 +0000 2012",False
"ID_766270685421432832","Thu Aug 18 13:49:02 +0000 2016","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","en","","","California’s globally irrelevant, costly, elitist driven and purely political climate change campaign https://t.co/8UtfdS9qMN #warmers",False,False,"warmers","","johnlobert","Eastern Time (US & Canada)",3419,"North Carolina, USA",36771,3449,"D3DCFD","Fri May 22 18:17:15 +0000 2009",False
"ID_766273619924312066","Thu Aug 18 14:00:42 +0000 2016","<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","en","","","RT @UN_Water: We just lived through the hottest month in recorded history #climatechange https://t.co/gCSGAZ1hnj @NASA https://t.co/hulDGtf…",True,False,"climatechange","photo","NRGrenaissance","Sydney",2381,"Sydney, New South Wales",112882,108,"C0DEED","Thu Jan 07 04:05:06 +0000 2016",False
"ID_766298181646872576","Thu Aug 18 15:38:18 +0000 2016","<a href=""http://www.digital-matchbox.com"" rel=""nofollow"">Digital Matchbox PRO</a>","en","","","RT @NRDC: Australia’s rarest tortoises are getting a new home to save them from #ClimateChange: https://t.co/btMBiuPG0F via @guardian",True,False,"climatechange","","ArkLady","Pacific Time (US & Canada)",1035,"Big Bear, CA USA",19053,138,"69B221","Sat Jan 05 23:32:33 +0000 2008",False
"ID_766319638636482560","Thu Aug 18 17:03:34 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","Race is a social construction RT https://t.co/EYNHoXyrYT",False,False,"","","_SailingS0ul","Eastern Time (US & Canada)",1032,"Los Angeles, CA",57981,839,"141014","Sun Nov 21 17:42:05 +0000 2010",False
"ID_766335590904193024","Thu Aug 18 18:06:57 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @BrettFleishman: @planetmoney, how can you do a series on oil without talking about CO2 and the climate? How much does the carbon budget…",True,False,"","","KiraOnClimate","Pacific Time (US & Canada)",3906,"Seattle, WA",43995,3956,"94D487","Thu Feb 03 12:55:19 +0000 2011",False
"ID_766335913240559616","Thu Aug 18 18:08:14 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @Union__Jacks: For $120,000+ a year in grants you could get some top research out of @uwinnipeg @BrandonUni &amp; @umanitoba on climate chan…",True,False,"mbpoli","","SolWinnipeg","Saskatchewan",638,"Winnipeg, Treaty 1 territory",1373,655,"F5F8FA","Mon Jan 04 21:23:14 +0000 2016",False
"ID_766338115879464960","Thu Aug 18 18:16:59 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @UNEP: Japan and New Zealand to formally ratify Paris climate deal this year&gt; https://t.co/SNMxYADLxB Pic:Pixabay https://t.co/5V4cWSAs9Y",True,False,"","photo","Theshie97667505","Cairo",276,"",10516,2016,"FA743E","Sun May 18 10:07:38 +0000 2014",False
"ID_766350329952731136","Thu Aug 18 19:05:31 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @RNRLouisiana: The Facts Show Louisiana’s Floods Not Caused by Man-Made Climate Changehttps://t.co/jxYJPfDgnC#RedNationRising",True,False,"rednationrising","","RNRMaryland","Eastern Time (US & Canada)",10284,"Our Old Line State",77780,9315,"C0DEED","Fri Jan 30 20:35:41 +0000 2015",False
"ID_766376941901320192","Thu Aug 18 20:51:16 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @JodiBenedict: It's a liberal thing - they're all in bed with Soros. https://t.co/sZyaIKa55z",True,False,"","","DuaneABentley","Alaska",7978,"Alberta",37950,7227,"C0DEED","Wed Jan 12 23:38:04 +0000 2011",False
"ID_766417505380368384","Thu Aug 18 23:32:27 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","Clinton Transition Team Headed by Anti-Climate ‘Powerbroker’ https://t.co/yRzRMAh2JY via @grtvnews",False,False,"","","grovelandjohn","",73,"",9784,365,"C0DEED","Fri Mar 27 12:55:36 +0000 2015",False
"ID_766422425730899968","Thu Aug 18 23:52:00 +0000 2016","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","en","","","RT @PeterDGardner: Alaskan Village Votes to Relocate Due to #ClimateChange https://t.co/m37HMsGL8U via @ClimateCentral #ActOnClimate #SeaLe…",True,False,"actonclimate|climatechange|sealevelrise","","alcgunn","",178,"Melbourne Australia",1746,505,"C0DEED","Mon Sep 20 12:11:02 +0000 2010",False
"ID_766430499061452800","Fri Aug 19 00:24:05 +0000 2016","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","en","","","Why haven’t we encountered aliens yet? The answer could be climate change https://t.co/UuSmJOAe8x",False,False,"","","technewsdir1","Pacific Time (US & Canada)",145,"",5112,242,"F5F8FA","Sat Jul 02 19:07:04 +0000 2016",False
"ID_766454063428927488","Fri Aug 19 01:57:43 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","https://t.co/GU6W1UhhiQ Signupfor #security &amp; #sustainability on #climatechange #renewables #Clearing &amp; #cleanenergy https://t.co/aO1IrjwIr4",False,False,"cleanenergy|clearing|climatechange|renewables|security|sustainability","photo","ssgovforum","Eastern Time (US & Canada)",2684,"Washington, D.C.",11322,3832,"B2DFDA","Mon Mar 08 16:07:11 +0000 2010",False
"ID_766462411553382400","Fri Aug 19 02:30:53 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @KNaFFCanberra: C'mon #COAG energy ministers, give the kiddies a future. Clean energy now. #auspol #climatechange #DefendRenewables http…",True,False,"auspol|climatechange|coag|defendrenewables","photo","LennaLeprena","Melbourne",11641,"St Helens, Tasmania",502293,7995,"DBE9ED","Sun May 05 04:25:06 +0000 2013",False
"ID_766510191646904324","Fri Aug 19 05:40:45 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","Climate effect: US village in Alaska votes to relocate https://t.co/853VWFa90S",False,False,"","","ANC_News2","New Delhi",1380,"Gurgaon",175802,4806,"C0DEED","Sun Sep 04 12:01:28 +0000 2011",False
"ID_766564378992750593","Fri Aug 19 09:16:04 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @catherinetayres: A cheery start to the climate trivia night for #NatSciWk !! https://t.co/NDLCSHO9dG",True,False,"natsciwk","photo","DrDielen","Canberra",410,"Canberra",4054,275,"C0DEED","Wed Jun 10 12:55:03 +0000 2015",False
"ID_766570646662897664","Fri Aug 19 09:40:59 +0000 2016","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","en","","","As people flee disasters, is this what climate change looks like?: In San Bernardino County, California, 82,0... https://t.co/tYZ0vnGcFG",False,False,"","","fouadbajwa","Karachi",2996,"Lahore",26498,1901,"0099B9","Mon Jan 05 19:00:07 +0000 2009",False
"ID_766594397295214593","Fri Aug 19 11:15:21 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @olenius_trisha: The Effects of Climate Change is Alarming...These Photos Will Tell You Why https://t.co/vIlQH4Pn14",True,False,"","","SaldiNedra","",337,"",315,1597,"F5F8FA","Sat Jun 25 09:38:28 +0000 2016",False
"ID_766613950381293568","Fri Aug 19 12:33:03 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @Climate_Express: Environmental photographer shows #climatechange issues across the world: #worldphotographyday #worldhumanitarianday ht…",True,False,"climatechange|worldhumanitarianday|worldphotographyday","","jon_rdi","Madrid",1378,"Vitoria-Gasteiz",9888,1095,"C0DEED","Tue Aug 16 11:43:57 +0000 2011",False
"ID_766621115880005640","Fri Aug 19 13:01:31 +0000 2016","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","en","","","NEW BLOG: Olympic weightlifting and climate change awareness #APES #W7BClimate https://t.co/qkFnHVyChH https://t.co/xaSTO2gMGw",False,False,"apes|w7bclimate","photo","PopulationEd","",658,"Washington, D.C.",1680,255,"131516","Tue Jul 15 14:25:04 +0000 2014",False
"ID_766644223319810048","Fri Aug 19 14:33:21 +0000 2016","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","en","","","#MTVNews Young Conservatives To GOP On Climate: Hello? Are You Listening? https://t.co/CWj5UT22eO #HOT https://t.co/bSAk5ut9oo",False,False,"hot|mtvnews","photo","DaBuzzFeed","Athens",853,"",81456,800,"000000","Fri Jul 19 20:44:33 +0000 2013",False
"ID_766647263716335616","Fri Aug 19 14:45:25 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","@Jon_Minners @astronglady @Davon_Of_Man @emmaladyrose let me guess you support Hillary, believe in climate change, believe vaccines are safe",False,True,"","","Thornburgh317","",303,"",11067,328,"F5F8FA","Fri Feb 19 02:14:34 +0000 2016",False
"ID_766657899070390273","Fri Aug 19 15:27:41 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @SteveSGoddard: Contrary to the endless lies of climate experts, Greenland's most famous glacier is growing about seven feet per day htt…",True,False,"","animated_gif","devilmaycare7","",655,"Kingston, Ontario, Canada ",8607,964,"000000","Wed Jun 03 18:43:15 +0000 2009",False
"ID_766676149778784257","Fri Aug 19 16:40:12 +0000 2016","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","en","","","Climate Change Is Altering Our National Parks Forever https://t.co/y6Ytize7LW https://t.co/dIT5dliF28",False,False,"","","onlyenerg","Atlantic Time (Canada)",493,"United States of America",10908,1207,"1E39D4","Mon Jul 26 18:02:41 +0000 2010",False
"ID_766676933547614209","Fri Aug 19 16:43:19 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @CES_Baker_Inst: Is the #climate fighting back against the #fossilfuel industry? Read CES' @jimkrane take in his newest @Forbes blog: ht…",True,False,"climate|fossilfuel","","anna_b_mikulska","",45,"",61,59,"C0DEED","Sun Sep 28 13:52:32 +0000 2014",False
"ID_766702128920354816","Fri Aug 19 18:23:26 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","What the Climate Movement Can Learn from the Neoliberal Coup via @thenation https://t.co/HbSVg7fhzq",False,False,"","","dgendvil","Pacific Time (US & Canada)",1549,"Las Vegas, NV",191978,4119,"C0DEED","Thu Mar 19 21:48:31 +0000 2009",False
"ID_766734258048086016","Fri Aug 19 20:31:07 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","New climate leadership plan will adopt the 18 of 32 expert recommendations, says @christyclarkbc #bcpoli #vanpoli #climatechange",False,False,"bcpoli|climatechange|vanpoli","","emcsheff","Atlantic Time (Canada)",1790,"Vancouver, British Columbia ",6627,285,"1A1B1F","Sun Feb 27 21:47:02 +0000 2011",False
"ID_766737772082237440","Fri Aug 19 20:45:04 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @AustinMahone: Can't wait for you guys to hear it!! @pitbull #ClimateChange #Dale https://t.co/4nvHMorcrJ https://t.co/Ret1bAecy2",True,False,"climatechange|dale","photo","MariaOsuna94","Caracas",6260,"Venezuela #LipKits ✳ #kyShadow",120085,5613,"352726","Sat Dec 03 20:06:58 +0000 2011",False
"ID_766743448493944832","Fri Aug 19 21:07:38 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @billmckibben: Just last month, LA GOP Rep blocked Obama effort to map new floodplains for climate change era. What a leader! https://t.…",True,False,"","","chickadee_nc","Eastern Time (US & Canada)",194,"Raleigh, NC",2598,438,"000000","Thu Aug 28 17:44:25 +0000 2014",False
"ID_766744907163832320","Fri Aug 19 21:13:25 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","@PeterWSinclair Louisiana Floods, California Fires Are Latest Climate Catastrophes | Here &amp; Now https://t.co/ddLoW4wvdU",False,True,"","","DRTucker","Central Time (US & Canada)",1907,"",125494,2134,"C0DEED","Wed Dec 03 01:13:31 +0000 2008",False
"ID_766767025158971392","Fri Aug 19 22:41:19 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @derrickokeefe: BC ""climate plan"" is nothing of the sort. Fiddling while the planet burns &amp; catering to profits of BC Liberals' oil &amp; ga…",True,False,"bcpoli","","mtnbvan","Pacific Time (US & Canada)",2084,"",124158,2582,"D5D8DE","Fri Apr 26 20:17:29 +0000 2013",False
"ID_766768161232396288","Fri Aug 19 22:45:50 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","@kilbswhitecrow I'll never forget the fate of Mars Climate Orbiter https://t.co/M5RukFN6C7",False,True,"","","Iain_Coleman","London",370,"London",9320,242,"C0DEED","Tue Feb 03 17:32:03 +0000 2009",False
"ID_766782470540918785","Fri Aug 19 23:42:41 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","20Pcs T4/T4.2 Neo Wedge 2835 1SMD LED Light Blue A/C Climate Radio Switch Bulbs https://t.co/6Y2ZzZLux3 https://t.co/lQqYhrnn7P",False,False,"","photo","ChargeReginald","",82,"",91704,40,"C0DEED","Fri Oct 16 21:37:47 +0000 2015",False
"ID_766839824921661440","Sat Aug 20 03:30:36 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","",".@Potus: The Gulf is facing the worst climate disaster since Sandy. Cancel the 8/24 fossil fuel auction in NOLA! https://t.co/WytQf276nn",False,False,"","","350KJones","Pacific Time (US & Canada)",335,"SF Bay Area",3286,591,"94D487","Mon Sep 23 12:32:50 +0000 2013",False
"ID_766850190691098624","Sat Aug 20 04:11:47 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","@asadowaisi Great Allah announces fast approaching End of this World. Climate Change-Inhospitable Earth/Galloping Time .",False,True,"","","NisaruddinJed","",10,"",348,131,"C0DEED","Thu Jun 25 10:49:18 +0000 2015",False
"ID_766880042676658176","Sat Aug 20 06:10:24 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @merransmith: BC climate leadership fizzles. BC's carbon emissions will be about same in 2030 as today. Not leadership. #bcpoli https://…",True,False,"bcpoli","","LeeHendy","Pacific Time (US & Canada)",1583,"Canada",7133,1036,"24023B","Wed Jun 17 05:37:35 +0000 2009",False
"ID_766915883570638848","Sat Aug 20 08:32:49 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @Alex_Verbeek: 3 Disturbing Consequences Of A Warming Planet https://t.co/8EMczwMECG #climate #health #science https://t.co/VM68xRpnBe",True,False,"climate|health|science","photo","RuthSorbello","",285,"",20841,431,"C0DEED","Thu Oct 18 12:27:58 +0000 2012",False
"ID_766922519353757697","Sat Aug 20 08:59:12 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","#EBAFOSA Is implementing the #ParisAgreement  bringing both State and Non State actors towards a common endeavor- Re silent Climate actions",False,False,"ebafosa|parisagreement","","RichardMunang","Pacific Time (US & Canada)",3845,"",24702,3265,"9AE4E8","Mon Apr 22 17:18:23 +0000 2013",False
"ID_766961874671898624","Sat Aug 20 11:35:35 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @WFP_MENA: Getting ready for #COP22? See this interactive map w/ different #climatechange scenarios https://t.co/VaIQKBlkW3 https://t.co…",True,False,"climatechange|cop22","photo","alsaleh_hussam","",100,"WFP fighting hunger worldwide",2034,144,"C0DEED","Tue Jul 16 06:00:40 +0000 2013",False
"ID_767009928481427456","Sat Aug 20 14:46:31 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","@splcenter @BooRadleyHere A glimmer of sanity in an insane climate    -Salute,",False,True,"","","comehithercreek","",264,"",12031,376,"C0DEED","Sat Feb 19 15:12:20 +0000 2011",False
"ID_767030180388872193","Sat Aug 20 16:07:00 +0000 2016","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","en","","","ThisIsRACISM, Niga: Ape Lord Claims “Climate Change” Will Destroy Statue Of Liberty, Ignores S... https://t.co/1FiDcuRUd6 #FullBullShitt",False,False,"fullbullshitt","","niganewsnetwork","",421,"",41467,895,"000000","Mon Sep 21 11:45:48 +0000 2015",False
"ID_767043436184735744","Sat Aug 20 16:59:40 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @MercianRockyRex: When CO2 was last over 400 ppm, in the Pliocene….sea level was 20 metres higher: https://t.co/k6Y0c0jwrg  #climatechan…",True,False,"climatechange|geology","","SaleemulHuq","",10548,"London, UK",24602,11266,"C0DEED","Wed Mar 18 14:32:31 +0000 2009",False
"ID_767059385973694465","Sat Aug 20 18:03:03 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @EcoWatch: Ethnic Bloodshed Linked to Climate Change - EcoWatch https://t.co/ssqNMfgess @TheCCoalition @ClimateCentral",True,False,"","","sorenande","Amsterdam",242,"",9375,190,"B2DFDA","Sat Nov 05 11:18:00 +0000 2011",False
"ID_767063257769189376","Sat Aug 20 18:18:26 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @timmthelen: #WheresTrump?He's flying in a private jet for hours to spend a few minutes in a photo op in a flood, while saying #Climate…",True,False,"climatechange|wherestrump","","TakeThatManhood","Lisbon",64,"Willie, GA",570,78,"000000","Tue Aug 09 23:03:01 +0000 2016",False
"ID_767161087519105024","Sun Aug 21 00:47:11 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","Sobering realities of #climate variability. Time for radical shift of economy to create survival options. #fb https://t.co/KkbmkInMWA",False,False,"climate|fb","","boabjohn","Brisbane",80,"MT Molloy, QLD Australia",322,47,"709397","Sun Jan 09 15:40:44 +0000 2011",False
"ID_767184870493663232","Sun Aug 21 02:21:41 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @gpph: Birds sing to their eggs before hatching to help their young survive #climatechange https://t.co/61v3m8uWZj https://t.co/XS0elmLC…",True,False,"climatechange","photo","IamNicQui","",29,"National Capital Region",99,66,"F5F8FA","Wed Jul 27 13:31:23 +0000 2016",False
"ID_767227939758940160","Sun Aug 21 05:12:49 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @Christiana1987: Given our political climate, it's hard not to see the poetic justice in a black British Muslim of Somalian descent maki…",True,False,"mofarah","","IamEnygma","Nairobi",13719,"Kampala",40395,659,"0099B9","Tue Jan 25 11:31:56 +0000 2011",False
